,person_id,mode_probs,amenity_probs,predict_mode_numeric,predict_amenity_numeric,income_group,household_size,vehicles,family_structure,age_group,target_amenity,target_mode,target_amenity_numeric,target_mode_numeric,predict_mode,predict_amenity
426,1.463277474706346e+19,[0.12 0.62 0.26],[0.21 0.45 0.23 0.11],1.0,1.0,Debt,6_person,3_plus,married_couple,Middle Age,Full-Service Restaurants,Car,2.0,2,Public_transport,Nonalcoholic Bars
428,6.114758671845469e+18,[0.15 0.45 0.4 ],[0.32 0.09 0.56 0.03],2.0,2.0,Low,7_plus_person,1,married_couple,Middle Age,Nonalcoholic Bars,Car,1.0,2,Car,Full-Service Restaurants
430,9.439905573704428e+18,[0.2  0.25 0.55],[0.2  0.04 0.73 0.03],0.0,2.0,High,1_person,1,living_alone,Adult,Drinking Places,Walking,3.0,0,Walking,Full-Service Restaurants
431,3.514147271720573e+17,[0.3  0.45 0.25],[0.33 0.11 0.54 0.02],0.0,0.0,Moderate,6_person,0,nonfamily_single,Young Adult,Limited-Service Restaurants,Public_transport,0.0,1,Walking,Limited-Service Restaurants
432,9.097285853433025e+18,[0.45 0.35 0.2 ],[0.26 0.15 0.52 0.07],0.0,2.0,Moderate,3_person,1,nonfamily_single,Young Adult,Nonalcoholic Bars,Car,1.0,2,Walking,Full-Service Restaurants
433,1.656786037533317e+19,[0.14 0.14 0.72],[0.3  0.1  0.55 0.05],2.0,2.0,Moderate,2_person,1,nonfamily_single,Elderly,Nonalcoholic Bars,Car,1.0,2,Car,Full-Service Restaurants
435,1.821892022196098e+19,[0.15 0.15 0.7 ],[0.25510204 0.10204082 0.6122449  0.03061224],0.0,0.0,Ultra High,1_person,1,living_alone,Elderly,Nonalcoholic Bars,Car,1.0,2,Walking,Limited-Service Restaurants
436,7.822485883694469e+18,[0.23 0.35 0.42],[0.1  0.13 0.72 0.05],2.0,2.0,Low,3_person,1,married_couple,Middle Age,Nonalcoholic Bars,Car,1.0,2,Car,Full-Service Restaurants
437,6.923206386112325e+18,[0.2 0.8 0. ],[0.08 0.35 0.55 0.02],1.0,2.0,Low,1_person,0,living_alone,Elderly,Limited-Service Restaurants,Walking,0.0,0,Public_transport,Full-Service Restaurants
438,3.817817463766346e+18,[0.2 0.6 0.2],[0.25 0.15 0.55 0.05],0.0,0.0,Low,1_person,0,living_alone,Elderly,Full-Service Restaurants,Public_transport,2.0,1,Walking,Limited-Service Restaurants
439,9.512408831448984e+18,[0.13 0.31 0.56],[0.16 0.18 0.61 0.05],1.0,2.0,High,2_person,1,nonfamily_single,Young Adult,Nonalcoholic Bars,Car,1.0,2,Public_transport,Full-Service Restaurants
440,7.465179138733042e+18,[0.3 0.4 0.3],[0.1  0.21 0.65 0.04],1.0,1.0,Moderate,7_plus_person,0,nonfamily_single,Elderly,Full-Service Restaurants,Walking,2.0,0,Public_transport,Nonalcoholic Bars
441,1.6414443213274614e+19,[0.24 0.34 0.42],[0.15 0.26 0.55 0.04],1.0,0.0,Ultra High,4_person,1,married_couple,Middle Age,Full-Service Restaurants,Public_transport,2.0,1,Public_transport,Limited-Service Restaurants
442,1.7205043687831417e+19,[0.31 0.27 0.42],[0.15 0.05 0.75 0.05],0.0,2.0,Low,3_person,1,family_single,Young Adult,Limited-Service Restaurants,Public_transport,0.0,1,Walking,Full-Service Restaurants
444,1.2348395939964174e+19,[0.38 0.31 0.31],[0.17 0.06 0.73 0.04],1.0,2.0,Low,2_person,0,family_single,Young Adult,Drinking Places,Public_transport,3.0,1,Public_transport,Full-Service Restaurants
445,6.818950754168123e+18,[0.18 0.28 0.54],[0.35 0.07 0.55 0.03],2.0,1.0,High,2_person,2,nonfamily_single,Young Adult,Nonalcoholic Bars,Car,1.0,2,Car,Nonalcoholic Bars
446,2.761804874855936e+18,[0.25 0.45 0.3 ],[0.25 0.05 0.65 0.05],2.0,2.0,Low,7_plus_person,3_plus,married_couple,Elderly,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
447,2.998694858865548e+18,[0.2  0.25 0.55],[0.25252525 0.05050505 0.67676768 0.02020202],2.0,0.0,Ultra High,1_person,2,living_alone,Elderly,Full-Service Restaurants,Car,2.0,2,Car,Limited-Service Restaurants
449,1.3099439204140046e+19,[0.17 0.28 0.55],[0.1 0.2 0.6 0.1],0.0,0.0,Ultra High,3_person,1,married_couple,Adult,Nonalcoholic Bars,Public_transport,1.0,1,Walking,Limited-Service Restaurants
450,1.1319858213287272e+19,[0.55 0.35 0.1 ],[0.45 0.12 0.35 0.08],0.0,1.0,Debt,2_person,1,nonfamily_single,Young Adult,Limited-Service Restaurants,Walking,0.0,0,Walking,Nonalcoholic Bars
451,1.1331935659282772e+19,[0.55 0.3  0.15],[0.31578947 0.15789474 0.42105263 0.10526316],1.0,2.0,Debt,3_person,0,nonfamily_single,Young Adult,Nonalcoholic Bars,Walking,1.0,0,Public_transport,Full-Service Restaurants
452,4.109000353515525e+18,[0.25 0.15 0.6 ],[0.25 0.05 0.55 0.15],2.0,3.0,High,4_person,1,married_couple,Adult,Limited-Service Restaurants,Walking,0.0,0,Car,Drinking Places
454,6.736499656130906e+18,[0.2 0.3 0.5],[0.10204082 0.20408163 0.66326531 0.03061224],1.0,2.0,Ultra High,2_person,1,married_couple,Elderly,Drinking Places,Car,3.0,2,Public_transport,Full-Service Restaurants
455,1.2709701580561422e+19,[0.25 0.3  0.45],[0.13 0.34 0.43 0.1 ],2.0,2.0,Low,4_person,1,family_single,Elderly,Full-Service Restaurants,Public_transport,2.0,1,Car,Full-Service Restaurants
456,1.7965350571591125e+19,[0.6  0.25 0.15],[0.21 0.25 0.4  0.14],0.0,2.0,Debt,3_person,1,married_couple,Senior,Full-Service Restaurants,Public_transport,2.0,1,Walking,Full-Service Restaurants
457,9.475125359627796e+18,[0.05 0.4  0.55],[0.25 0.05 0.65 0.05],2.0,3.0,Low,1_person,1,living_alone,Elderly,Full-Service Restaurants,Walking,2.0,0,Car,Drinking Places
459,8.194436934544866e+18,[0.23 0.09 0.68],[0.15 0.25 0.55 0.05],2.0,0.0,High,2_person,1,family_single,Elderly,Full-Service Restaurants,Walking,2.0,0,Car,Limited-Service Restaurants
460,8.842508491179645e+18,[0.3  0.55 0.15],[0.35 0.08 0.55 0.02],0.0,2.0,High,2_person,0,nonfamily_single,Young Adult,Full-Service Restaurants,Public_transport,2.0,1,Walking,Full-Service Restaurants
461,9.739231128529416e+18,[0.16 0.32 0.52],[0.3  0.05 0.6  0.05],1.0,1.0,High,2_person,1,married_couple,Elderly,Nonalcoholic Bars,Car,1.0,2,Public_transport,Nonalcoholic Bars
463,1.152987351304543e+19,[0.25 0.45 0.3 ],[0.26 0.12 0.55 0.07],1.0,2.0,Low,5_person,0,family_single,Elderly,Nonalcoholic Bars,Walking,1.0,0,Public_transport,Full-Service Restaurants
464,1.336976016160483e+19,[0.15 0.1  0.75],[0.1010101  0.04040404 0.85858586 0.        ],0.0,2.0,Moderate,3_person,3_plus,married_couple,Elderly,Full-Service Restaurants,Car,2.0,2,Walking,Full-Service Restaurants
465,1.46532523602055e+19,[0.15 0.6  0.25],[0.2  0.4  0.35 0.05],1.0,2.0,Low,2_person,1,nonfamily_single,Elderly,Full-Service Restaurants,Walking,2.0,0,Public_transport,Full-Service Restaurants
466,4.2038319413577656e+18,[0.25 0.44 0.31],[0.26 0.1  0.62 0.02],1.0,1.0,Moderate,2_person,1,nonfamily_single,Young Adult,Nonalcoholic Bars,Walking,1.0,0,Public_transport,Nonalcoholic Bars
467,1.1559726434968456e+18,[0.56 0.36 0.08],[0.26 0.09 0.63 0.02],1.0,0.0,Debt,3_person,1,family_single,Young Adult,Full-Service Restaurants,Walking,2.0,0,Public_transport,Limited-Service Restaurants
468,1.4366879432100225e+19,[0.36 0.53 0.11],[0.25 0.1  0.6  0.05],0.0,2.0,Debt,4_person,1,nonfamily_single,Young Adult,Full-Service Restaurants,Car,2.0,2,Walking,Full-Service Restaurants
469,1.1797546835498422e+19,[0.17 0.68 0.15],[0.14 0.28 0.51 0.07],0.0,2.0,Very High,2_person,0,nonfamily_single,Young Adult,Nonalcoholic Bars,Walking,1.0,0,Walking,Full-Service Restaurants
470,6.885984410465625e+18,[0.15 0.4  0.45],[0.26 0.14 0.56 0.04],1.0,0.0,High,2_person,1,nonfamily_single,Young Adult,Full-Service Restaurants,Public_transport,2.0,1,Public_transport,Limited-Service Restaurants
471,1.235734129031381e+19,[0.25 0.35 0.4 ],[0.07 0.49 0.41 0.03],0.0,2.0,Debt,4_person,1,family_single,Elderly,Nonalcoholic Bars,Car,1.0,2,Walking,Full-Service Restaurants
472,1.443094992306418e+19,[0.42 0.31 0.27],[0.31 0.18 0.45 0.06],0.0,1.0,Moderate,4_person,1,nonfamily_single,Young Adult,Full-Service Restaurants,Walking,2.0,0,Walking,Nonalcoholic Bars
473,1.5083167091784204e+19,[0.35 0.5  0.15],[0.21 0.12 0.62 0.05],0.0,2.0,High,3_person,0,nonfamily_single,Young Adult,Full-Service Restaurants,Public_transport,2.0,1,Walking,Full-Service Restaurants
474,8.234796545488628e+17,[0.15 0.45 0.4 ],[0.26 0.13 0.56 0.05],1.0,2.0,Ultra High,1_person,1,living_alone,Adult,Full-Service Restaurants,Walking,2.0,0,Public_transport,Full-Service Restaurants
475,1.299199015614959e+19,[0.35 0.65 0.  ],[0.12371134 0.15463918 0.67010309 0.05154639],1.0,2.0,Moderate,1_person,0,living_alone,Adult,Limited-Service Restaurants,Public_transport,0.0,1,Public_transport,Full-Service Restaurants
476,8.365130953151315e+18,[0.2  0.15 0.65],[0.21 0.04 0.62 0.13],2.0,0.0,Ultra High,2_person,1,married_couple,Elderly,Full-Service Restaurants,Car,2.0,2,Car,Limited-Service Restaurants
477,8.509292185480794e+18,[0.51 0.32 0.17],[0.12 0.25 0.55 0.08],1.0,2.0,High,3_person,0,family_single,Middle Age,Limited-Service Restaurants,Public_transport,0.0,1,Public_transport,Full-Service Restaurants
478,5.785145026274485e+18,[0.2 0.3 0.5],[0.12 0.26 0.58 0.04],2.0,2.0,High,2_person,2,married_couple,Middle Age,Limited-Service Restaurants,Public_transport,0.0,1,Car,Full-Service Restaurants
479,1.7314780506566408e+19,[0.35 0.45 0.2 ],[0.11 0.31 0.54 0.04],0.0,1.0,High,3_person,1,nonfamily_single,Young Adult,Full-Service Restaurants,Walking,2.0,0,Walking,Nonalcoholic Bars
480,1.0769309658555945e+19,[0.2  0.25 0.55],[0.26 0.08 0.62 0.04],0.0,0.0,High,2_person,1,married_couple,Elderly,Limited-Service Restaurants,Walking,0.0,0,Walking,Limited-Service Restaurants
482,5.821278009348333e+18,[0.24 0.12 0.64],[0.3  0.1  0.55 0.05],2.0,2.0,Moderate,2_person,2,nonfamily_single,Young Adult,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
483,6.404588249036687e+18,[0.26 0.32 0.42],[0.35 0.15 0.45 0.05],2.0,2.0,Low,7_plus_person,3_plus,married_couple,Middle Age,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
484,1.3172002507580092e+19,[0.27 0.44 0.29],[0.35 0.05 0.55 0.05],1.0,3.0,Moderate,3_person,1,married_couple,Middle Age,Full-Service Restaurants,Car,2.0,2,Public_transport,Drinking Places
485,1.00235790033692e+19,[0.31 0.42 0.27],[0.25773196 0.12371134 0.56701031 0.05154639],1.0,2.0,Very High,2_person,1,nonfamily_single,Young Adult,Full-Service Restaurants,Walking,2.0,0,Public_transport,Full-Service Restaurants
486,1.0330636010522724e+18,[0.15 0.3  0.55],[0.27 0.15 0.55 0.03],2.0,0.0,Very High,3_person,3_plus,nonfamily_single,Young Adult,Drinking Places,Public_transport,3.0,1,Car,Limited-Service Restaurants
487,5.088222520104491e+18,[0.2  0.25 0.55],[0.25252525 0.05050505 0.65656566 0.04040404],2.0,0.0,Ultra High,3_person,2,married_couple,Adult,Full-Service Restaurants,Public_transport,2.0,1,Car,Limited-Service Restaurants
488,5.368439288515402e+18,[0.22 0.33 0.45],[0.49 0.15 0.22 0.14],2.0,0.0,Low,7_plus_person,1,married_couple,Adult,Full-Service Restaurants,Walking,2.0,0,Car,Limited-Service Restaurants
489,1.3781512452836604e+19,[0.55 0.35 0.1 ],[0.15 0.05 0.75 0.05],2.0,2.0,Low,5_person,0,nonfamily_single,Young Adult,Limited-Service Restaurants,Walking,0.0,0,Car,Full-Service Restaurants
490,8.634997516883633e+17,[0.22 0.26 0.52],[0.2  0.04 0.75 0.01],0.0,2.0,Low,3_person,3_plus,family_single,Elderly,Nonalcoholic Bars,Car,1.0,2,Walking,Full-Service Restaurants
492,1.331253911564686e+19,[0.25 0.3  0.45],[0.19191919 0.07070707 0.6969697  0.04040404],0.0,0.0,Low,2_person,2,married_couple,Elderly,Limited-Service Restaurants,Walking,0.0,0,Walking,Limited-Service Restaurants
494,5.447306846917746e+18,[0.55 0.25 0.2 ],[0.3  0.1  0.55 0.05],1.0,2.0,Low,7_plus_person,1,married_couple,Adult,Full-Service Restaurants,Public_transport,2.0,1,Public_transport,Full-Service Restaurants
495,1.4425465327996811e+19,[0.2  0.35 0.45],[0.25 0.05 0.65 0.05],2.0,2.0,Low,7_plus_person,3_plus,married_couple,Middle Age,Drinking Places,Car,3.0,2,Car,Full-Service Restaurants
496,1.2534998917464724e+18,[0.32 0.42 0.26],[0.3  0.1  0.55 0.05],0.0,2.0,Low,1_person,1,living_alone,Elderly,Drinking Places,Public_transport,3.0,1,Walking,Full-Service Restaurants
497,3.3989176929137234e+18,[0.05 0.3  0.65],[0.25 0.05 0.65 0.05],2.0,2.0,Low,3_person,2,married_couple,Adult,Full-Service Restaurants,Public_transport,2.0,1,Car,Full-Service Restaurants
498,4.353736934024394e+18,[0.1  0.25 0.65],[0.25 0.05 0.65 0.05],2.0,3.0,Moderate,3_person,2,family_single,Young Adult,Nonalcoholic Bars,Car,1.0,2,Car,Drinking Places
499,1.411405945498585e+19,[0.23 0.42 0.35],[0.28 0.05 0.63 0.04],0.0,2.0,Low,6_person,1,married_couple,Elderly,Full-Service Restaurants,Car,2.0,2,Walking,Full-Service Restaurants
500,9.794789038306036e+18,[0.25 0.2  0.55],[0.26 0.08 0.64 0.02],2.0,2.0,Low,7_plus_person,2,married_couple,Elderly,Full-Service Restaurants,Public_transport,2.0,1,Car,Full-Service Restaurants
501,9.794789038306036e+18,[0.25 0.2  0.55],[0.26 0.08 0.64 0.02],2.0,2.0,Low,7_plus_person,2,married_couple,Elderly,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
502,9.794789038306036e+18,[0.2 0.3 0.5],[0.25 0.05 0.55 0.15],2.0,2.0,Low,7_plus_person,2,married_couple,Elderly,Full-Service Restaurants,Public_transport,2.0,1,Car,Full-Service Restaurants
503,9.794789038306036e+18,[0.2 0.3 0.5],[0.25 0.05 0.55 0.15],2.0,2.0,Low,7_plus_person,2,married_couple,Elderly,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
504,1.4342257163864224e+19,[0.64 0.28 0.08],[0.63 0.03 0.28 0.06],1.0,0.0,Debt,1_person,0,living_alone,Young Adult,Nonalcoholic Bars,Walking,1.0,0,Public_transport,Limited-Service Restaurants
505,7.497452163390665e+18,[0.17 0.16 0.67],[0.1  0.21 0.64 0.05],0.0,2.0,Moderate,3_person,3_plus,family_single,Elderly,Nonalcoholic Bars,Walking,1.0,0,Walking,Full-Service Restaurants
506,1.2453028187981857e+19,[0.1  0.75 0.15],[0.35353535 0.08080808 0.52525253 0.04040404],1.0,2.0,Low,2_person,1,family_single,Elderly,Full-Service Restaurants,Car,2.0,2,Public_transport,Full-Service Restaurants
507,1.792389529558041e+19,[0.2  0.25 0.55],[0.21 0.08 0.65 0.06],2.0,0.0,Ultra High,1_person,1,living_alone,Senior,Nonalcoholic Bars,Walking,1.0,0,Car,Limited-Service Restaurants
509,1.4533337219897584e+19,[0.35 0.45 0.2 ],[0.35 0.15 0.4  0.1 ],0.0,2.0,Debt,3_person,0,nonfamily_single,Young Adult,Full-Service Restaurants,Walking,2.0,0,Walking,Full-Service Restaurants
511,1.4258630902945112e+19,[0.25 0.58 0.17],[0.35 0.45 0.15 0.05],2.0,0.0,Moderate,3_person,0,nonfamily_single,Young Adult,Nonalcoholic Bars,Public_transport,1.0,1,Car,Limited-Service Restaurants
512,1.1609926845894304e+19,[0.1  0.35 0.55],[0.26262626 0.08080808 0.62626263 0.03030303],1.0,2.0,Very High,2_person,1,married_couple,Elderly,Full-Service Restaurants,Car,2.0,2,Public_transport,Full-Service Restaurants
513,2.40167977233353e+18,[0.2  0.28 0.52],[0.3  0.1  0.55 0.05],2.0,1.0,Moderate,2_person,1,married_couple,Adult,Full-Service Restaurants,Walking,2.0,0,Car,Nonalcoholic Bars
514,5.154186104184757e+18,[0.18 0.24 0.58],[0.3  0.05 0.6  0.05],0.0,2.0,Ultra High,3_person,1,married_couple,Adult,Nonalcoholic Bars,Walking,1.0,0,Walking,Full-Service Restaurants
515,1.459272950206903e+19,[0.3  0.55 0.15],[0.16 0.28 0.47 0.09],1.0,1.0,Ultra High,1_person,0,living_alone,Elderly,Drinking Places,Public_transport,3.0,1,Public_transport,Nonalcoholic Bars
516,1.070384170776155e+19,[0.17 0.48 0.35],[0.35 0.05 0.55 0.05],1.0,2.0,Moderate,7_plus_person,3_plus,nonfamily_single,Middle Age,Limited-Service Restaurants,Walking,0.0,0,Public_transport,Full-Service Restaurants
517,8.757313445905705e+18,[0.17 0.21 0.62],[0.15 0.2  0.55 0.1 ],0.0,2.0,Ultra High,2_person,2,married_couple,Senior,Limited-Service Restaurants,Car,0.0,2,Walking,Full-Service Restaurants
518,1.6261983404208716e+19,[0.19 0.26 0.55],[0.35 0.05 0.55 0.05],2.0,0.0,Ultra High,3_person,2,married_couple,Middle Age,Full-Service Restaurants,Walking,2.0,0,Car,Limited-Service Restaurants
519,6.230123930291166e+18,[0.35 0.42 0.23],[0.25 0.16 0.54 0.05],2.0,2.0,Low,4_person,1,family_single,Young Adult,Limited-Service Restaurants,Public_transport,0.0,1,Car,Full-Service Restaurants
520,3.419940211872771e+18,[0.3  0.55 0.15],[0.22105263 0.17894737 0.53684211 0.06315789],1.0,1.0,Debt,2_person,1,family_single,Young Adult,Nonalcoholic Bars,Car,1.0,2,Public_transport,Nonalcoholic Bars
521,6.45371517723444e+18,[0.14 0.52 0.34],[0.6  0.05 0.3  0.05],0.0,3.0,Debt,1_person,1,living_alone,Middle Age,Full-Service Restaurants,Car,2.0,2,Walking,Drinking Places
522,1.7281171565040624e+19,[0.15 0.3  0.55],[0.14 0.15 0.63 0.08],2.0,1.0,High,2_person,2,family_single,Adult,Full-Service Restaurants,Car,2.0,2,Car,Nonalcoholic Bars
524,1.2687226970368907e+19,[0.42 0.36 0.22],[0.31 0.11 0.55 0.03],0.0,2.0,Very High,2_person,1,nonfamily_single,Young Adult,Nonalcoholic Bars,Car,1.0,2,Walking,Full-Service Restaurants
525,1.456480595828507e+19,[0.4  0.45 0.15],[0.1  0.2  0.65 0.05],1.0,0.0,Low,1_person,0,living_alone,Elderly,Limited-Service Restaurants,Public_transport,0.0,1,Public_transport,Limited-Service Restaurants
526,5.44874898832929e+18,[0.13 0.35 0.52],[0.25 0.1  0.6  0.05],1.0,2.0,Low,1_person,1,living_alone,Elderly,Full-Service Restaurants,Car,2.0,2,Public_transport,Full-Service Restaurants
527,9.567732147653874e+18,[0.35 0.6  0.05],[0.45 0.1  0.35 0.1 ],1.0,0.0,Low,4_person,1,married_couple,Elderly,Full-Service Restaurants,Car,2.0,2,Public_transport,Limited-Service Restaurants
528,1.7646562909432492e+19,[0.29 0.52 0.19],[0.35 0.15 0.45 0.05],2.0,2.0,Moderate,3_person,3_plus,nonfamily_single,Young Adult,Nonalcoholic Bars,Walking,1.0,0,Car,Full-Service Restaurants
529,1.1792159070793753e+19,[0.32 0.33 0.35],[0.25 0.05 0.65 0.05],2.0,2.0,Low,2_person,2,nonfamily_single,Senior,Nonalcoholic Bars,Car,1.0,2,Car,Full-Service Restaurants
530,4.34881052164021e+18,[0.45 0.35 0.2 ],[0.29 0.08 0.59 0.04],0.0,2.0,Debt,3_person,0,nonfamily_single,Young Adult,Limited-Service Restaurants,Public_transport,0.0,1,Walking,Full-Service Restaurants
531,1.047912553685738e+19,[0.25 0.6  0.15],[0.25 0.08 0.62 0.05],2.0,0.0,Debt,4_person,0,nonfamily_single,Young Adult,Nonalcoholic Bars,Walking,1.0,0,Car,Limited-Service Restaurants
533,2.8023743310002903e+18,[0.2  0.25 0.55],[0.30769231 0.05128205 0.61538462 0.02564103],2.0,2.0,Moderate,2_person,1,married_couple,Young Adult,Full-Service Restaurants,Walking,2.0,0,Car,Full-Service Restaurants
534,8.039104774997047e+18,[0.12 0.35 0.53],[0.2  0.23 0.57 0.  ],2.0,0.0,High,2_person,2,nonfamily_single,Adult,Full-Service Restaurants,Car,2.0,2,Car,Limited-Service Restaurants
535,1.245452545349365e+19,[0.25 0.2  0.55],[0.3 0.1 0.5 0.1],1.0,0.0,Ultra High,1_person,1,living_alone,Middle Age,Limited-Service Restaurants,Public_transport,0.0,1,Public_transport,Limited-Service Restaurants
537,6.601816087605506e+18,[0.25 0.55 0.2 ],[0.64 0.14 0.13 0.09],2.0,0.0,Debt,3_person,0,nonfamily_single,Young Adult,Full-Service Restaurants,Public_transport,2.0,1,Car,Limited-Service Restaurants
538,1.346608116275231e+19,[0.3 0.5 0.2],[0.22 0.04 0.73 0.01],0.0,2.0,High,4_person,3_plus,nonfamily_single,Adult,Drinking Places,Car,3.0,2,Walking,Full-Service Restaurants
539,1.0179043025953176e+19,[0.15 0.3  0.55],[0.21 0.12 0.62 0.05],2.0,2.0,High,3_person,1,married_couple,Adult,Full-Service Restaurants,Public_transport,2.0,1,Car,Full-Service Restaurants
540,1.7500896878050566e+19,[0.05 0.25 0.7 ],[0.3  0.1  0.55 0.05],2.0,2.0,Debt,5_person,3_plus,married_couple,Elderly,Full-Service Restaurants,Public_transport,2.0,1,Car,Full-Service Restaurants
541,1.800440041772803e+19,[0.25 0.55 0.2 ],[0.12 0.21 0.55 0.12],1.0,2.0,Moderate,1_person,0,living_alone,Elderly,Full-Service Restaurants,Public_transport,2.0,1,Public_transport,Full-Service Restaurants
542,6.156402298777144e+18,[0.14 0.16 0.7 ],[0.35 0.05 0.55 0.05],1.0,2.0,Low,3_person,2,family_single,Adult,Nonalcoholic Bars,Car,1.0,2,Public_transport,Full-Service Restaurants
543,8.493779433336756e+18,[0.45 0.35 0.2 ],[0.31313131 0.17171717 0.45454545 0.06060606],2.0,1.0,Low,7_plus_person,1,married_couple,Middle Age,Full-Service Restaurants,Public_transport,2.0,1,Car,Nonalcoholic Bars
544,1.3856085768830702e+19,[0.11 0.13 0.76],[0.65 0.25 0.05 0.05],0.0,1.0,Debt,1_person,3_plus,living_alone,Young Adult,Full-Service Restaurants,Walking,2.0,0,Walking,Nonalcoholic Bars
545,1.36948152453913e+19,[0.15 0.21 0.64],[0.29 0.14 0.53 0.04],2.0,2.0,Moderate,3_person,1,married_couple,Elderly,Nonalcoholic Bars,Car,1.0,2,Car,Full-Service Restaurants
546,2.116732395446721e+18,[0.2 0.3 0.5],[0.24 0.12 0.58 0.06],1.0,2.0,Ultra High,2_person,1,married_couple,Elderly,Full-Service Restaurants,Public_transport,2.0,1,Public_transport,Full-Service Restaurants
547,1.1323331029391686e+19,[0.15 0.35 0.5 ],[0.3030303  0.1010101  0.55555556 0.04040404],1.0,1.0,Low,1_person,1,living_alone,Elderly,Nonalcoholic Bars,Public_transport,1.0,1,Public_transport,Nonalcoholic Bars
548,6.330119147679021e+18,[0.2  0.55 0.25],[0.12 0.04 0.83 0.01],1.0,2.0,Ultra High,3_person,1,married_couple,Senior,Nonalcoholic Bars,Walking,1.0,0,Public_transport,Full-Service Restaurants
550,9.162227507645188e+18,[0.25 0.2  0.55],[0.3  0.1  0.55 0.05],2.0,2.0,Low,5_person,2,married_couple,Senior,Limited-Service Restaurants,Car,0.0,2,Car,Full-Service Restaurants
551,3.266887977617261e+18,[0.36 0.52 0.12],[0.16161616 0.08080808 0.73737374 0.02020202],0.0,2.0,Low,6_person,0,nonfamily_single,Elderly,Full-Service Restaurants,Car,2.0,2,Walking,Full-Service Restaurants
552,7.948381969062271e+18,[0.36 0.4  0.24],[0.15 0.2  0.55 0.1 ],2.0,2.0,Moderate,2_person,1,nonfamily_single,Adult,Limited-Service Restaurants,Public_transport,0.0,1,Car,Full-Service Restaurants
553,1.204179147352782e+19,[0.2  0.25 0.55],[0.26315789 0.10526316 0.57894737 0.05263158],1.0,2.0,Low,5_person,2,married_couple,Adult,Full-Service Restaurants,Public_transport,2.0,1,Public_transport,Full-Service Restaurants
554,6.43595888811588e+18,[0.3  0.45 0.25],[0.26 0.08 0.62 0.04],1.0,1.0,Very High,2_person,1,married_couple,Middle Age,Drinking Places,Car,3.0,2,Public_transport,Nonalcoholic Bars
556,4.563346906519201e+18,[0.45 0.4  0.15],[0.2        0.22105263 0.49473684 0.08421053],0.0,2.0,Low,2_person,1,family_single,Adult,Limited-Service Restaurants,Public_transport,0.0,1,Walking,Full-Service Restaurants
557,2.355525725247485e+18,[0.2  0.25 0.55],[0.33 0.27 0.24 0.16],2.0,3.0,Low,4_person,2,family_single,Young Adult,Nonalcoholic Bars,Public_transport,1.0,1,Car,Drinking Places
558,1.1654662162225732e+19,[0.2  0.15 0.65],[0.07 0.15 0.73 0.05],0.0,2.0,Low,2_person,2,married_couple,Elderly,Full-Service Restaurants,Car,2.0,2,Walking,Full-Service Restaurants
559,1.64168301605437e+19,[0.05 0.15 0.8 ],[0.25 0.15 0.55 0.05],2.0,2.0,Low,4_person,3_plus,married_couple,Adult,Full-Service Restaurants,Walking,2.0,0,Car,Full-Service Restaurants
560,2.842045857354317e+18,[0.2  0.65 0.15],[0.3 0.1 0.5 0.1],1.0,2.0,Debt,2_person,0,nonfamily_single,Young Adult,Nonalcoholic Bars,Public_transport,1.0,1,Public_transport,Full-Service Restaurants
561,3.68317350520337e+18,[0.25 0.2  0.55],[0.25 0.05 0.7  0.  ],2.0,0.0,Low,3_person,2,married_couple,Adult,Full-Service Restaurants,Walking,2.0,0,Car,Limited-Service Restaurants
562,1.537938180676744e+19,[0.4 0.6 0. ],[0.27 0.07 0.6  0.06],1.0,2.0,Low,3_person,0,family_single,Adult,Full-Service Restaurants,Public_transport,2.0,1,Public_transport,Full-Service Restaurants
563,1.0393707315285664e+19,[0.25 0.35 0.4 ],[0.1827957  0.24731183 0.48387097 0.08602151],2.0,2.0,Ultra High,3_person,2,married_couple,Senior,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
564,7.588820311099607e+18,[0.25 0.45 0.3 ],[0.25 0.1  0.55 0.1 ],1.0,2.0,Moderate,2_person,1,married_couple,Young Adult,Limited-Service Restaurants,Car,0.0,2,Public_transport,Full-Service Restaurants
566,6.439674588239779e+18,[0.14 0.41 0.45],[0.52 0.12 0.32 0.04],0.0,0.0,High,1_person,1,living_alone,Young Adult,Nonalcoholic Bars,Walking,1.0,0,Walking,Limited-Service Restaurants
567,1.3230532463119905e+19,[0.55 0.35 0.1 ],[0.26 0.15 0.55 0.04],0.0,2.0,Low,3_person,1,nonfamily_single,Young Adult,Drinking Places,Car,3.0,2,Walking,Full-Service Restaurants
568,1.3285792869384012e+19,[0.37 0.49 0.14],[0.1  0.2  0.65 0.05],1.0,2.0,Low,2_person,0,married_couple,Elderly,Full-Service Restaurants,Walking,2.0,0,Public_transport,Full-Service Restaurants
