,activity_id,origin_bgrp_2020,origin_trct_2020,origin_cty_2020,origin_st_2020,destination_bgrp_2020,destination_trct_2020,destination_cty_2020,destination_st_2020,primary_mode,trip_purpose,previous_trip_purpose,trip_start_time,trip_end_time,trip_duration_minutes,trip_distance_miles,vehicle_type,vehicle_fuel_type,transit_submode,transit_agency,transit_route,origin_land_use,origin_building_use,destination_land_use,destination_building_use,trip_taker_person_id,trip_taker_household_id,trip_taker_age,trip_taker_sex,trip_taker_race_ethnicity,trip_taker_employment_status,trip_taker_wfh,trip_taker_individual_income,trip_taker_commute_mode,trip_taker_household_size,trip_taker_household_income,trip_taker_available_vehicles,trip_taker_resident_type,trip_taker_industry,trip_taker_building_type,trip_taker_school_grade_attending,trip_taker_education,trip_taker_tenure,trip_taker_language,trip_taker_home_bgrp_2020,trip_taker_home_trct_2020,trip_taker_home_cty_2020,trip_taker_home_st_2020,trip_taker_work_bgrp_2020,trip_taker_work_trct_2020,trip_taker_work_cty_2020,trip_taker_work_st_2020
870049,946945793067505994,"4 (Tract 309, San Francisco, CA)","309 (San Francisco, CA)","San Francisco County, CA",California,"4 (Tract 309, San Francisco, CA)","309 (San Francisco, CA)","San Francisco County, CA",California,walking,shop,home,18:01:00,18:01:11,0,0.0,unknown_vehicle_type,unknown_fuel_type,,,,single_family,single_family,single_family,single_family,4240291236327679118,10529015817037412885,50,female,asian_not_hispanic_or_latino,employed,remote,90469,worked_from_home,4,125729,two,core,naics62,single_family,not_attending_school,some_college,owner,asian_pacific,"4 (Tract 309, San Francisco, CA)","309 (San Francisco, CA)","San Francisco County, CA",California,"5 (Tract 309, San Francisco, CA)","309 (San Francisco, CA)","San Francisco County, CA",California
2081340,16656372638505886911,"2 (Tract 262.01, San Francisco, CA)","262.01 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 476, San Francisco, CA)","476 (San Francisco, CA)","San Francisco County, CA",California,private_auto,shop,home,16:59:00,17:20:58,21,6.2,unknown_vehicle_type,other_non_bev,,,,single_family,single_family,retail,retail,8642907202039919105,13146799293784573894,78,male,asian_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,20293,other_travel_mode,2,95313,two,core,not_working,single_family,not_attending_school,bachelors_degree,owner,asian_pacific,"2 (Tract 262.01, San Francisco, CA)","262.01 (San Francisco, CA)","San Francisco County, CA",California,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
1111655,6340706574699583417,"1 (Tract 254.02, San Francisco, CA)","254.02 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 151, San Francisco, CA)","151 (San Francisco, CA)","San Francisco County, CA",California,auto_passenger,work,home,18:53:00,19:10:48,17,5.2,unknown_vehicle_type,unknown_fuel_type,,,,single_family,single_family,mixed_use,healthcare,9610987750176719082,11604781952548850477,51,male,hispanic_or_latino_origin,employed,in_person,45604,private_auto,8,164608,three_plus,core,naics48_49,single_family,not_attending_school,high_school,owner,spanish,"1 (Tract 254.02, San Francisco, CA)","254.02 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 151, San Francisco, CA)","151 (San Francisco, CA)","San Francisco County, CA",California
1796113,1258969543175287908,"3 (Tract 165, San Francisco, CA)","165 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 452.01, San Francisco, CA)","452.01 (San Francisco, CA)","San Francisco County, CA",California,public_transit,shop,home,09:17:00,09:35:22,18,1.6,unknown_vehicle_type,unknown_fuel_type,bus,San Francisco Municipal Transportation Agency,FULTON,multi_family,multi_family,retail,retail,402350971440283963,8379045009163996850,70,male,asian_not_hispanic_or_latino,employed,remote,86648,worked_from_home,4,152774,one,core,naics62,several_units,not_attending_school,some_college,owner,asian_pacific,"3 (Tract 165, San Francisco, CA)","165 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 477.02, San Francisco, CA)","477.02 (San Francisco, CA)","San Francisco County, CA",California
609283,13548421243173861627,"3 (Tract 165, San Francisco, CA)","165 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 165, San Francisco, CA)","165 (San Francisco, CA)","San Francisco County, CA",California,auto_passenger,other_activity_type,eat,14:40:00,14:43:19,3,0.8,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,mixed_use,education,13269665264039112409,10648777478741285556,30,female,asian_not_hispanic_or_latino,employed,in_person,31316,auto_passenger,3,164700,three_plus,core,naics611110,several_units,graduate,advanced_degree,renter,asian_pacific,"2 (Tract 353, San Francisco, CA)","353 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 165, San Francisco, CA)","165 (San Francisco, CA)","San Francisco County, CA",California
1513153,8042146535756320116,"3 (Tract 264.02, San Francisco, CA)","264.02 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 9809, San Francisco, CA)","9809 (San Francisco, CA)","San Francisco County, CA",California,private_auto,shop,home,16:02:00,16:15:49,13,3.8,unknown_vehicle_type,other_non_bev,,,,single_family,single_family,mixed_use,retail,2222789364592418298,7076747184160804213,44,female,black_not_hispanic_or_latino,employed,remote,66795,worked_from_home,5,100750,one,core,naics92,single_family,not_attending_school,some_college,renter,english,"3 (Tract 264.02, San Francisco, CA)","264.02 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 264.02, San Francisco, CA)","264.02 (San Francisco, CA)","San Francisco County, CA",California
1118227,12045211422211393904,"4 (Tract 261, San Francisco, CA)","261 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 118, San Francisco, CA)","118 (San Francisco, CA)","San Francisco County, CA",California,public_transit,work,home,08:23:00,08:50:07,27,6.3,unknown_vehicle_type,unknown_fuel_type,subway,Bay Area Rapid Transit,Daly City to Berryessa/North San Jose,single_family,single_family,office,office,16901684534078216259,29930555946187388,60,female,asian_not_hispanic_or_latino,employed,in_person,4446,public_transit,9,158703,two,core,naics31_33,single_family,not_attending_school,high_school,owner,asian_pacific,"4 (Tract 261, San Francisco, CA)","261 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 118, San Francisco, CA)","118 (San Francisco, CA)","San Francisco County, CA",California
1471107,4263097156230787427,"2 (Tract 329.02, San Francisco, CA)","329.02 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 204.01, San Francisco, CA)","204.01 (San Francisco, CA)","San Francisco County, CA",California,private_auto,home,eat,20:55:52,21:09:34,13,4.5,unknown_vehicle_type,other_non_bev,,,,retail,retail,mixed_use,multi_family,15079952845736942308,741481782906376235,38,male,asian_not_hispanic_or_latino,employed,in_person,168180,public_transit,3,169804,two,core,naics31_33,single_family,not_attending_school,advanced_degree,owner,asian_pacific,"3 (Tract 204.01, San Francisco, CA)","204.01 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 5081.01, Santa Clara, CA)","5081.01 (Santa Clara, CA)","Santa Clara County, CA",California
269170,9286816828662030534,"1 (Tract 201.01, San Francisco, CA)","201.01 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 124.05, San Francisco, CA)","124.05 (San Francisco, CA)","San Francisco County, CA",California,public_transit,social,recreation,06:32:00,06:40:34,8,0.5,unknown_vehicle_type,unknown_fuel_type,bus,San Francisco Municipal Transportation Agency,SAN BRUNO,mixed_use,non_retail_attraction,mixed_use,retail,9272528127105407450,5222235058502275397,44,female,hispanic_or_latino_origin,employed,employed_not_working,27725,public_transit,1,27725,zero,core,naics712120,multiple_units,not_attending_school,some_college,renter,spanish,"1 (Tract 210, San Francisco, CA)","210 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 105, San Francisco, CA)","105 (San Francisco, CA)","San Francisco County, CA",California
1079101,13713501676077904029,"2 (Tract 229.03, San Francisco, CA)","229.03 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 229.03, San Francisco, CA)","229.03 (San Francisco, CA)","San Francisco County, CA",California,walking,social,home,07:07:00,07:08:48,1,0.1,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,multi_family,multi_family,8541606508633613153,10620260943550000511,41,male,white_not_hispanic_or_latino,employed,in_person,355311,private_auto,2,478485,one,core,naics54,several_units,not_attending_school,advanced_degree,renter,english,"2 (Tract 229.03, San Francisco, CA)","229.03 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 177, San Francisco, CA)","177 (San Francisco, CA)","San Francisco County, CA",California
1852375,13821685416406886898,"1 (Tract 262.02, San Francisco, CA)","262.02 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 477.01, San Francisco, CA)","477.01 (San Francisco, CA)","San Francisco County, CA",California,private_auto,work,home,11:51:00,12:12:34,21,6.7,unknown_vehicle_type,other_non_bev,,,,single_family,single_family,retail,retail,6470939570187423565,6461223477813682521,53,male,asian_not_hispanic_or_latino,employed,in_person,8882,private_auto,6,162021,three_plus,core,naics71,single_family,not_attending_school,high_school,renter,asian_pacific,"1 (Tract 262.02, San Francisco, CA)","262.02 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 477.01, San Francisco, CA)","477.01 (San Francisco, CA)","San Francisco County, CA",California
755634,14570345626788514786,"1 (Tract 167, San Francisco, CA)","167 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 162, San Francisco, CA)","162 (San Francisco, CA)","San Francisco County, CA",California,private_auto,shop,home,11:10:00,11:15:09,5,0.8,unknown_vehicle_type,other_non_bev,,,,multi_family,multi_family,mixed_use,retail,4670632018006359019,4490938390875383037,35,female,hispanic_or_latino_origin,employed,employed_not_working,82967,public_transit,8,316445,one,core,naics517312,multiple_units,not_attending_school,high_school,renter,spanish,"1 (Tract 167, San Francisco, CA)","167 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 117, San Francisco, CA)","117 (San Francisco, CA)","San Francisco County, CA",California
1278284,15213665850019758415,"1 (Tract 303.02, San Francisco, CA)","303.02 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 208.01, San Francisco, CA)","208.01 (San Francisco, CA)","San Francisco County, CA",California,auto_passenger,work,home,07:26:00,07:55:25,29,9.9,unknown_vehicle_type,unknown_fuel_type,,,,single_family,single_family,retail,retail,11436197782216917384,1239545700742894444,82,female,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,63960,other_travel_mode,1,63960,one,core,naics61,mobile,not_attending_school,advanced_degree,renter,indo_european,"1 (Tract 303.02, San Francisco, CA)","303.02 (San Francisco, CA)","San Francisco County, CA",California,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
1798324,6644094396588698872,"1 (Tract 228.02, San Francisco, CA)","228.02 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 610, San Francisco, CA)","610 (San Francisco, CA)","San Francisco County, CA",California,private_auto,home,maintenance,13:23:00,13:29:35,6,3.8,unknown_vehicle_type,other_non_bev,,,,mixed_use,healthcare,single_family,single_family,10203055774600854639,18131058625863205870,54,male,white_not_hispanic_or_latino,employed,remote,269521,worked_from_home,3,328841,one,core,naics54,single_family,not_attending_school,bachelors_degree,owner,english,"1 (Tract 610, San Francisco, CA)","610 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 610, San Francisco, CA)","610 (San Francisco, CA)","San Francisco County, CA",California
1015658,2649250857559709319,"1 (Tract 180, San Francisco, CA)","180 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 353, San Francisco, CA)","353 (San Francisco, CA)","San Francisco County, CA",California,auto_passenger,home,shop,20:22:00,20:42:38,20,7.4,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,single_family,single_family,2514454527441791708,14810060162861032608,59,male,asian_not_hispanic_or_latino,employed,in_person,70686,auto_passenger,1,70686,three_plus,core,naics2389,single_family,not_attending_school,k_12,owner,asian_pacific,"2 (Tract 353, San Francisco, CA)","353 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 180, San Francisco, CA)","180 (San Francisco, CA)","San Francisco County, CA",California
1105188,14816665867562988007,"1 (Tract 351.02, San Francisco, CA)","351.02 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 352.02, San Francisco, CA)","352.02 (San Francisco, CA)","San Francisco County, CA",California,auto_passenger,home,school,15:48:51,15:51:03,2,0.7,unknown_vehicle_type,unknown_fuel_type,,,,education,education,multi_family,multi_family,7306439133007811213,8668691456550551762,10,female,hispanic_or_latino_origin,under_16,unemployed_under_16_not_in_labor_force,0,other_travel_mode,5,178426,one,core,not_working,multiple_units,school,k_12,renter,spanish,"3 (Tract 352.02, San Francisco, CA)","352.02 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 351.02, San Francisco, CA)","351.02 (San Francisco, CA)","San Francisco County, CA",California
613556,8691020306607525760,"4 (Tract 354, San Francisco, CA)","354 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 479.04, San Francisco, CA)","479.04 (San Francisco, CA)","San Francisco County, CA",California,private_auto,work,home,07:27:00,07:34:26,7,2.8,unknown_vehicle_type,other_non_bev,,,,single_family,single_family,retail,retail,16319226752502516333,13103791951757657954,35,male,asian_not_hispanic_or_latino,employed,in_person,36480,private_auto,4,58369,three_plus,core,naics722511,single_family,not_attending_school,some_college,owner,indo_european,"4 (Tract 354, San Francisco, CA)","354 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 479.04, San Francisco, CA)","479.04 (San Francisco, CA)","San Francisco County, CA",California
1012066,11840170233160335015,"1 (Tract 226, San Francisco, CA)","226 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 227.04, San Francisco, CA)","227.04 (San Francisco, CA)","San Francisco County, CA",California,walking,home,work,17:12:00,17:35:45,23,1.2,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,multi_family,multi_family,13663805094495285963,16244479405686522391,52,male,white_not_hispanic_or_latino,employed,in_person,210546,walking,1,210546,one,core,naics54,multiple_units,not_attending_school,advanced_degree,owner,indo_european,"1 (Tract 227.04, San Francisco, CA)","227.04 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 226, San Francisco, CA)","226 (San Francisco, CA)","San Francisco County, CA",California
347470,40041667117190599,"1 (Tract 152.01, San Francisco, CA)","152.01 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 152.01, San Francisco, CA)","152.01 (San Francisco, CA)","San Francisco County, CA",California,walking,shop,shop,09:28:00,09:30:00,2,0.1,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,retail,mixed_use,retail,10448371492119058393,12476631694280642673,41,male,white_not_hispanic_or_latino,employed,in_person,355311,walking,4,355346,one,core,naics5416,multiple_units,not_attending_school,bachelors_degree,renter,spanish,"1 (Tract 120.01, San Francisco, CA)","120.01 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 615.01, San Francisco, CA)","615.01 (San Francisco, CA)","San Francisco County, CA",California
388216,1537958799520121352,"1 (Tract 107.01, San Francisco, CA)","107.01 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 107.01, San Francisco, CA)","107.01 (San Francisco, CA)","San Francisco County, CA",California,walking,shop,home,11:25:00,11:26:46,1,0.1,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,mixed_use,retail,3743176833589025467,15084214088286995592,89,female,asian_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,11830,other_travel_mode,1,11830,zero,core,not_working,multiple_units,not_attending_school,bachelors_degree,renter,asian_pacific,"1 (Tract 107.01, San Francisco, CA)","107.01 (San Francisco, CA)","San Francisco County, CA",California,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
1634785,17142069831819097584,"1 (Tract 329.02, San Francisco, CA)","329.02 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 312.01, San Francisco, CA)","312.01 (San Francisco, CA)","San Francisco County, CA",California,private_auto,home,eat,12:32:00,12:45:56,13,3.9,unknown_vehicle_type,other_non_bev,,,,retail,retail,single_family,single_family,5882826694147793067,11078828372563168251,80,female,asian_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,6840,other_travel_mode,12,202711,three_plus,core,not_working,single_family,not_attending_school,k_12,renter,asian_pacific,"1 (Tract 312.01, San Francisco, CA)","312.01 (San Francisco, CA)","San Francisco County, CA",California,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
478004,13696254794419147341,"2 (Tract 157.01, San Francisco, CA)","157.01 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 158.01, San Francisco, CA)","158.01 (San Francisco, CA)","San Francisco County, CA",California,private_auto,home,shop,17:48:00,17:52:31,4,1.1,unknown_vehicle_type,electric,,,,retail,retail,multi_family,multi_family,9806033860559187636,7667017890390543451,70,male,asian_not_hispanic_or_latino,employed,in_person,68115,private_auto,4,294921,two,core,naics722410,several_units,not_attending_school,bachelors_degree,owner,asian_pacific,"3 (Tract 158.01, San Francisco, CA)","158.01 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 177, San Francisco, CA)","177 (San Francisco, CA)","San Francisco County, CA",California
627337,12869582060869201863,"4 (Tract 253, San Francisco, CA)","253 (San Francisco, CA)","San Francisco County, CA",California,"5 (Tract 215, San Francisco, CA)","215 (San Francisco, CA)","San Francisco County, CA",California,walking,home,shop,09:34:00,09:42:08,8,0.4,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,single_family,single_family,17494529380945101704,11105363649964727200,58,female,white_not_hispanic_or_latino,employed,remote,79465,worked_from_home,4,284684,two,core,naics52,single_family,not_attending_school,bachelors_degree,owner,english,"5 (Tract 215, San Francisco, CA)","215 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 215, San Francisco, CA)","215 (San Francisco, CA)","San Francisco County, CA",California
1140327,4907525855707956188,"2 (Tract 210, San Francisco, CA)","210 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 208.02, San Francisco, CA)","208.02 (San Francisco, CA)","San Francisco County, CA",California,private_auto,home,eat,22:28:00,22:32:37,4,0.9,unknown_vehicle_type,electric,,,,mixed_use,retail,single_family,single_family,6122403766278079862,2631221169367569239,18,male,hispanic_or_latino_origin,not_in_labor_force,unemployed_under_16_not_in_labor_force,0,other_travel_mode,8,164608,three_plus,core,not_working,single_family,undergraduate,high_school,owner,spanish,"2 (Tract 208.02, San Francisco, CA)","208.02 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 210, San Francisco, CA)","210 (San Francisco, CA)","San Francisco County, CA",California
1626576,13360713119034709631,"3 (Tract 176.04, San Francisco, CA)","176.04 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 117, San Francisco, CA)","117 (San Francisco, CA)","San Francisco County, CA",California,walking,eat,home,07:29:00,07:54:06,25,1.3,unknown_vehicle_type,unknown_fuel_type,,,,education,education,retail,retail,12623115457652457834,2289280018612937775,28,male,white_not_hispanic_or_latino,unemployed,unemployed_under_16_not_in_labor_force,7347,other_travel_mode,1,0,unknown_num_vehicles,core,naics23,GQ_structure,not_attending_school,high_school,GQ,GQ_language,"3 (Tract 176.04, San Francisco, CA)","176.04 (San Francisco, CA)","San Francisco County, CA",California,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
1204730,14028728652870944407,"3 (Tract 214, San Francisco, CA)","214 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 301.02, San Francisco, CA)","301.02 (San Francisco, CA)","San Francisco County, CA",California,public_transit,work,shop,10:35:27,11:02:37,27,3.6,unknown_vehicle_type,unknown_fuel_type,"bus, bus","San Francisco Municipal Transportation Agency, San Francisco Municipal Transportation Agency","QUINTARA-24TH STREET, O'SHAUGHNESSY",retail,retail,healthcare,healthcare,4890039429964056175,2469403395094383917,19,male,hispanic_or_latino_origin,not_in_labor_force,unemployed_under_16_not_in_labor_force,0,other_travel_mode,6,13146,three_plus,core,naics61,multiple_units,undergraduate,high_school,renter,spanish,"2 (Tract 156, San Francisco, CA)","156 (San Francisco, CA)","San Francisco County, CA",California,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
835597,1028463666094067904,"2 (Tract 163, San Francisco, CA)","163 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 611.01, San Francisco, CA)","611.01 (San Francisco, CA)","San Francisco County, CA",California,private_auto,shop,home,09:34:00,09:46:38,12,3.2,unknown_vehicle_type,other_non_bev,,,,multi_family,multi_family,mixed_use,retail,17291468675564134545,9367955438762421095,63,male,white_not_hispanic_or_latino,employed,employed_not_working,56284,public_transit,5,120699,three_plus,core,naics5416,several_units,not_attending_school,bachelors_degree,renter,english,"2 (Tract 163, San Francisco, CA)","163 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 6102.02, San Mateo, CA)","6102.02 (San Mateo, CA)","San Mateo County, CA",California
1962285,10358875996011467349,"2 (Tract 132, San Francisco, CA)","132 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 178.04, San Francisco, CA)","178.04 (San Francisco, CA)","San Francisco County, CA",California,walking,work,home,16:45:00,17:43:03,58,3.0,unknown_vehicle_type,unknown_fuel_type,,,,single_family,single_family,office,office,8629769382678535162,17649924973829903178,46,male,white_not_hispanic_or_latino,employed,in_person,1200742,walking,4,1513435,three_plus,core,naics52,single_family,not_attending_school,advanced_degree,owner,english,"2 (Tract 132, San Francisco, CA)","132 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 178.04, San Francisco, CA)","178.04 (San Francisco, CA)","San Francisco County, CA",California
1832584,8434356766263763049,"2 (Tract 128.01, San Francisco, CA)","128.01 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 133, San Francisco, CA)","133 (San Francisco, CA)","San Francisco County, CA",California,auto_passenger,social,eat,14:57:00,15:00:00,3,0.9,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,single_family,single_family,4957657475028082659,6572319205307170981,42,female,white_not_hispanic_or_latino,employed,remote,5211,worked_from_home,3,239825,one,core,naics54,multiple_units,not_attending_school,advanced_degree,renter,english,"2 (Tract 130.02, San Francisco, CA)","130.02 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 130.01, San Francisco, CA)","130.01 (San Francisco, CA)","San Francisco County, CA",California
295713,18363188429975711575,"3 (Tract 354, San Francisco, CA)","354 (San Francisco, CA)","San Francisco County, CA",California,"4 (Tract 331, San Francisco, CA)","331 (San Francisco, CA)","San Francisco County, CA",California,private_auto,shop,home,10:14:00,10:19:54,5,1.7,unknown_vehicle_type,other_non_bev,,,,single_family,single_family,office,office,8169270231959911272,1766637506364527759,83,female,asian_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,6495,other_travel_mode,6,354339,three_plus,core,not_working,single_family,not_attending_school,k_12,owner,asian_pacific,"3 (Tract 354, San Francisco, CA)","354 (San Francisco, CA)","San Francisco County, CA",California,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
819260,6484354472042843491,"1 (Tract 101.01, San Francisco, CA)","101.01 (San Francisco, CA)","San Francisco County, CA",California,"4 (Tract 476, San Francisco, CA)","476 (San Francisco, CA)","San Francisco County, CA",California,public_transit,home,recreation,16:17:00,16:58:37,41,6.3,unknown_vehicle_type,unknown_fuel_type,bus,San Francisco Municipal Transportation Agency,19TH AVENUE,non_retail_attraction,non_retail_attraction,multi_family,multi_family,13765707451278270979,14771945173764278418,61,male,asian_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,11689,other_travel_mode,3,57110,two,core,not_working,multiple_units,not_attending_school,k_12,renter,asian_pacific,"4 (Tract 476, San Francisco, CA)","476 (San Francisco, CA)","San Francisco County, CA",California,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
531381,17892241207009278474,"1 (Tract 227.02, San Francisco, CA)","227.02 (San Francisco, CA)","San Francisco County, CA",California,"4 (Tract 211, San Francisco, CA)","211 (San Francisco, CA)","San Francisco County, CA",California,private_auto,social,home,19:56:00,20:06:59,10,3.1,unknown_vehicle_type,electric,,,,multi_family,multi_family,multi_family,multi_family,4484861608303991506,15048620589485034112,33,male,asian_not_hispanic_or_latino,employed,in_person,63792,biking,2,179779,two,core,naics62,multiple_units,not_attending_school,advanced_degree,renter,asian_pacific,"1 (Tract 227.02, San Francisco, CA)","227.02 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 121, San Francisco, CA)","121 (San Francisco, CA)","San Francisco County, CA",California
1124650,6538016446864792673,"1 (Tract 230.03, San Francisco, CA)","230.03 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 610, San Francisco, CA)","610 (San Francisco, CA)","San Francisco County, CA",California,private_auto,shop,home,16:03:00,16:10:10,7,2.5,unknown_vehicle_type,other_non_bev,,,,multi_family,multi_family,mixed_use,retail,13192052640746515763,6231584084738422734,41,male,hispanic_or_latino_origin,employed,remote,31269,worked_from_home,5,62538,one,core,naics2389,several_units,not_attending_school,high_school,owner,spanish,"1 (Tract 230.03, San Francisco, CA)","230.03 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 230.03, San Francisco, CA)","230.03 (San Francisco, CA)","San Francisco County, CA",California
996531,15880290272207840456,"1 (Tract 151, San Francisco, CA)","151 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 110.02, San Francisco, CA)","110.02 (San Francisco, CA)","San Francisco County, CA",California,walking,home,eat,21:05:00,21:18:07,13,0.7,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,retail,mixed_use,multi_family,8864386063338366842,14492637314427469668,29,female,white_not_hispanic_or_latino,employed,in_person,139157,walking,2,152516,one,core,naics44_45,several_units,graduate,advanced_degree,renter,english,"3 (Tract 110.02, San Francisco, CA)","110.02 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 128.01, San Francisco, CA)","128.01 (San Francisco, CA)","San Francisco County, CA",California
72537,5438369760681259365,"4 (Tract 209, San Francisco, CA)","209 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 204.01, San Francisco, CA)","204.01 (San Francisco, CA)","San Francisco County, CA",California,auto_passenger,social,work,22:01:00,22:08:45,7,1.8,unknown_vehicle_type,unknown_fuel_type,,,,education,education,multi_family,multi_family,4921935791984074669,11231594625575761722,65,female,white_not_hispanic_or_latino,employed,in_person,306689,auto_passenger,2,414999,two,core,naics62,single_family,not_attending_school,advanced_degree,owner,indo_european,"1 (Tract 133, San Francisco, CA)","133 (San Francisco, CA)","San Francisco County, CA",California,"4 (Tract 209, San Francisco, CA)","209 (San Francisco, CA)","San Francisco County, CA",California
601616,12028080875391975618,"2 (Tract 611.02, San Francisco, CA)","611.02 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 153, San Francisco, CA)","153 (San Francisco, CA)","San Francisco County, CA",California,public_transit,school,home,07:25:04,07:45:03,19,2.1,unknown_vehicle_type,unknown_fuel_type,bus,San Francisco Municipal Transportation Agency,CALIFORNIA,mixed_use,multi_family,education,education,7893797320096936420,2348354914043394264,16,male,asian_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,14962,other_travel_mode,2,50454,zero,core,naics61,multiple_units,school,k_12,renter,asian_pacific,"2 (Tract 611.02, San Francisco, CA)","611.02 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 153, San Francisco, CA)","153 (San Francisco, CA)","San Francisco County, CA",California
