,activity_id,origin_bgrp_2020,origin_trct_2020,origin_cty_2020,origin_st_2020,destination_bgrp_2020,destination_trct_2020,destination_cty_2020,destination_st_2020,primary_mode,trip_purpose,previous_trip_purpose,trip_start_time,trip_end_time,trip_duration_minutes,trip_distance_miles,vehicle_type,vehicle_fuel_type,transit_submode,transit_agency,transit_route,origin_land_use,origin_building_use,destination_land_use,destination_building_use,trip_taker_person_id,trip_taker_household_id,trip_taker_age,trip_taker_sex,trip_taker_race_ethnicity,trip_taker_employment_status,trip_taker_wfh,trip_taker_individual_income,trip_taker_commute_mode,trip_taker_household_size,trip_taker_household_income,trip_taker_available_vehicles,trip_taker_resident_type,trip_taker_industry,trip_taker_building_type,trip_taker_school_grade_attending,trip_taker_education,trip_taker_tenure,trip_taker_language,trip_taker_home_bgrp_2020,trip_taker_home_trct_2020,trip_taker_home_cty_2020,trip_taker_home_st_2020,trip_taker_work_bgrp_2020,trip_taker_work_trct_2020,trip_taker_work_cty_2020,trip_taker_work_st_2020
145203,16142339262876120034,"1 (Tract 3547, Middlesex, MA)","3547 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3547, Middlesex, MA)","3547 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,home,eat,08:04:00,08:12:06,8,0.4,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,retail,multi_family,multi_family,468069678475494854,10628231943533971017,57,male,white_not_hispanic_or_latino,employed,remote,162381,worked_from_home,2,197177,one,core,naics54,multiple_units,not_attending_school,bachelors_degree,owner,english,"2 (Tract 3547, Middlesex, MA)","3547 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3547, Middlesex, MA)","3547 (Middlesex, MA)","Middlesex County, MA",Massachusetts
90955,17057996459978577085,"1 (Tract 3529, Middlesex, MA)","3529 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"5 (Tract 3537, Middlesex, MA)","3537 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,school,home,11:04:00,11:20:41,16,0.9,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,education,education,3932342785352232221,5617160698438124328,31,male,white_not_hispanic_or_latino,employed,in_person,106593,walking,2,128622,two,core,not_working,several_units,graduate,advanced_degree,renter,english,"1 (Tract 3529, Middlesex, MA)","3529 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3529, Middlesex, MA)","3529 (Middlesex, MA)","Middlesex County, MA",Massachusetts
103587,3286758576129037411,"2 (Tract 3530, Middlesex, MA)","3530 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"3 (Tract 3523, Middlesex, MA)","3523 (Middlesex, MA)","Middlesex County, MA",Massachusetts,private_auto,home,eat,18:09:00,18:15:05,6,1.4,unknown_vehicle_type,other_non_bev,,,,retail,retail,mixed_use,multi_family,2451378779271109727,2946969287442160541,35,male,white_not_hispanic_or_latino,employed,in_person,42637,walking,1,42637,one,core,naics61,multiple_units,not_attending_school,advanced_degree,renter,english,"3 (Tract 3523, Middlesex, MA)","3523 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts
140227,14645372120855587870,"3 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3529, Middlesex, MA)","3529 (Middlesex, MA)","Middlesex County, MA",Massachusetts,biking,home,recreation,22:02:00,22:10:22,8,1.4,unknown_vehicle_type,unknown_fuel_type,,,,non_retail_attraction,non_retail_attraction,multi_family,multi_family,484289083462819132,6014059871806455057,54,female,black_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,10717,other_travel_mode,4,19609,zero,core,not_working,multiple_units,not_attending_school,some_college,renter,english,"1 (Tract 3529, Middlesex, MA)","3529 (Middlesex, MA)","Middlesex County, MA",Massachusetts,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
39216,4743061998722496161,"1 (Tract 3539, Middlesex, MA)","3539 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3536, Middlesex, MA)","3536 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,school,home,10:23:00,10:46:10,23,1.2,unknown_vehicle_type,unknown_fuel_type,,,,education,education,education,education,10157767709737463313,13337900311042370151,22,female,asian_not_hispanic_or_latino,employed,employed_not_working,8119,walking,1,0,unknown_num_vehicles,core,naics61,GQ_structure,graduate,bachelors_degree,GQ,GQ_language,"1 (Tract 3539, Middlesex, MA)","3539 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"4 (Tract 3537, Middlesex, MA)","3537 (Middlesex, MA)","Middlesex County, MA",Massachusetts
134848,11839248946519345659,"1 (Tract 3533, Middlesex, MA)","3533 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3594, Middlesex, MA)","3594 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,shop,home,19:45:00,19:47:56,2,0.2,unknown_vehicle_type,unknown_fuel_type,,,,single_family,single_family,mixed_use,retail,1340727802159908459,9581467696872037742,49,female,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,114010,other_travel_mode,4,456043,two,core,not_working,single_family,not_attending_school,bachelors_degree,owner,english,"1 (Tract 3533, Middlesex, MA)","3533 (Middlesex, MA)","Middlesex County, MA",Massachusetts,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
5866,5891531687131724454,"3 (Tract 3594, Middlesex, MA)","3594 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3539, Middlesex, MA)","3539 (Middlesex, MA)","Middlesex County, MA",Massachusetts,biking,home,school,14:43:07,14:44:43,1,0.2,unknown_vehicle_type,unknown_fuel_type,,,,education,education,multi_family,multi_family,696848580731948144,8895022310404792115,9,female,asian_not_hispanic_or_latino,under_16,unemployed_under_16_not_in_labor_force,0,other_travel_mode,6,13918,one,core,not_working,multiple_units,school,k_12,renter,indo_european,"2 (Tract 3539, Middlesex, MA)","3539 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"3 (Tract 3594, Middlesex, MA)","3594 (Middlesex, MA)","Middlesex County, MA",Massachusetts
46872,15277549854657594046,"2 (Tract 3539, Middlesex, MA)","3539 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3536, Middlesex, MA)","3536 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,eat,home,14:52:00,15:08:11,16,0.8,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,retail,retail,14471164007744373229,4837401117667399060,23,female,white_not_hispanic_or_latino,employed,employed_not_working,43595,worked_from_home,3,156045,zero,core,naics31_33,several_units,not_attending_school,bachelors_degree,renter,english,"2 (Tract 3539, Middlesex, MA)","3539 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"3 (Tract 3539, Middlesex, MA)","3539 (Middlesex, MA)","Middlesex County, MA",Massachusetts
36096,8484366864855670549,"2 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,maintenance,home,13:29:00,13:34:28,5,0.3,unknown_vehicle_type,unknown_fuel_type,,,,education,education,retail,retail,5527979246946480500,17535943483932128031,21,female,white_not_hispanic_or_latino,employed,in_person,4974,walking,1,0,unknown_num_vehicles,core,naics722511,GQ_structure,undergraduate,high_school,GQ,GQ_language,"2 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts
25881,15589969165236674773,"3 (Tract 3537, Middlesex, MA)","3537 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"3 (Tract 3537, Middlesex, MA)","3537 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,home,recreation,15:39:00,15:42:38,3,0.2,unknown_vehicle_type,unknown_fuel_type,,,,civic_institutional,civic_institutional,education,education,2964049606861899865,14426734502984093060,19,female,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,0,other_travel_mode,1,0,unknown_num_vehicles,core,not_working,GQ_structure,undergraduate,high_school,GQ,GQ_language,"3 (Tract 3537, Middlesex, MA)","3537 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"5 (Tract 3537, Middlesex, MA)","3537 (Middlesex, MA)","Middlesex County, MA",Massachusetts
86626,15909300825500653583,"3 (Tract 3550, Middlesex, MA)","3550 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3548, Middlesex, MA)","3548 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,home,shop,16:02:00,16:07:05,5,0.3,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,multi_family,multi_family,16934852088999234794,13372166967522083925,30,male,white_not_hispanic_or_latino,unemployed,unemployed_under_16_not_in_labor_force,0,other_travel_mode,2,208462,one,core,not_working,multiple_units,not_attending_school,bachelors_degree,renter,english,"2 (Tract 3548, Middlesex, MA)","3548 (Middlesex, MA)","Middlesex County, MA",Massachusetts,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
132418,2523388500285144670,"3 (Tract 3536, Middlesex, MA)","3536 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3533, Middlesex, MA)","3533 (Middlesex, MA)","Middlesex County, MA",Massachusetts,auto_passenger,home,shop,13:43:00,13:54:46,11,2.5,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,multi_family,multi_family,18235490503847029501,2527269470043977847,48,male,black_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,0,other_travel_mode,3,88827,two,core,not_working,multiple_units,not_attending_school,high_school,owner,english,"1 (Tract 3533, Middlesex, MA)","3533 (Middlesex, MA)","Middlesex County, MA",Massachusetts,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
150490,7323898079366593479,"1 (Tract 3547, Middlesex, MA)","3547 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3547, Middlesex, MA)","3547 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,shop,home,16:03:00,16:06:39,3,0.2,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,retail,retail,12591704552963201269,16299632532613264100,61,male,black_not_hispanic_or_latino,employed,in_person,72361,private_auto,5,175449,two,core,naics48_49,multiple_units,not_attending_school,bachelors_degree,owner,indo_european,"1 (Tract 3547, Middlesex, MA)","3547 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3524, Middlesex, MA)","3524 (Middlesex, MA)","Middlesex County, MA",Massachusetts
54234,10218209969698165694,"2 (Tract 3531.01, Middlesex, MA)","3531.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"5 (Tract 3594, Middlesex, MA)","3594 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,shop,home,07:51:00,07:52:24,1,0.1,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,multi_family,retail,retail,2633259059821760926,15743849731360937460,24,female,asian_not_hispanic_or_latino,employed,employed_not_working,115986,public_transit,3,345640,one,core,naics5412,several_units,not_attending_school,bachelors_degree,renter,english,"2 (Tract 3531.01, Middlesex, MA)","3531.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3681.02, Middlesex, MA)","3681.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts
144665,8925289566057620266,"3 (Tract 3523, Middlesex, MA)","3523 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3521.02, Middlesex, MA)","3521.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,private_auto,home,eat,15:47:00,15:50:16,3,0.7,unknown_vehicle_type,other_non_bev,,,,mixed_use,retail,multi_family,multi_family,10619812334236057064,14906819551643812075,56,male,asian_not_hispanic_or_latino,employed,remote,390086,worked_from_home,2,612738,two,core,naics54,multiple_units,not_attending_school,advanced_degree,owner,english,"1 (Tract 3521.02, Middlesex, MA)","3521.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3521.02, Middlesex, MA)","3521.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts
48364,493239796651687130,"1 (Tract 3541, Middlesex, MA)","3541 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,private_auto,home,eat,16:28:00,16:36:27,8,2.1,unknown_vehicle_type,other_non_bev,,,,retail,retail,education,education,11811747922322191979,14214358891111489294,24,male,asian_not_hispanic_or_latino,unemployed,unemployed_under_16_not_in_labor_force,0,other_travel_mode,1,0,unknown_num_vehicles,core,not_working,GQ_structure,graduate,bachelors_degree,GQ,GQ_language,"2 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts
1979,9191011872895638264,"1 (Tract 3539, Middlesex, MA)","3539 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3529, Middlesex, MA)","3529 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,school,home,07:48:25,08:03:35,15,0.8,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,education,education,16869951565042511849,17945471191308372092,5,male,two_races_not_hispanic_or_latino,under_16,unemployed_under_16_not_in_labor_force,0,other_travel_mode,2,72961,one,core,not_working,multiple_units,kindergarten,k_12,owner,english,"1 (Tract 3539, Middlesex, MA)","3539 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3529, Middlesex, MA)","3529 (Middlesex, MA)","Middlesex County, MA",Massachusetts
113735,6467269747803089776,"3 (Tract 3523, Middlesex, MA)","3523 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3546.01, Middlesex, MA)","3546.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,biking,recreation,home,11:06:00,11:30:43,24,4.4,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,multi_family,mixed_use,non_retail_attraction,12303510751459999014,1999178555094288144,38,female,hispanic_or_latino_origin,employed,remote,268071,worked_from_home,1,268071,zero,core,naics31_33,multiple_units,not_attending_school,advanced_degree,renter,spanish,"3 (Tract 3523, Middlesex, MA)","3523 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"3 (Tract 3523, Middlesex, MA)","3523 (Middlesex, MA)","Middlesex County, MA",Massachusetts
54095,10162337748029250554,"2 (Tract 3532, Middlesex, MA)","3532 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3539, Middlesex, MA)","3539 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,other_activity_type,home,19:58:00,20:24:57,26,1.4,unknown_vehicle_type,unknown_fuel_type,,,,single_family,single_family,mixed_use,transportation_utilities,10254393466307460852,15541656312552339251,24,male,white_not_hispanic_or_latino,employed,employed_not_working,63580,public_transit,3,325201,zero,core,naics54,single_family,not_attending_school,bachelors_degree,renter,english,"2 (Tract 3532, Middlesex, MA)","3532 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 701.04, Suffolk, MA)","701.04 (Suffolk, MA)","Suffolk County, MA",Massachusetts
143460,12959785465001631040,"1 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3521.02, Middlesex, MA)","3521.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,eat,work,14:56:00,15:09:33,13,0.7,unknown_vehicle_type,unknown_fuel_type,,,,education,education,retail,retail,17780562138331229859,3389701027288656365,56,male,white_not_hispanic_or_latino,employed,in_person,13470,walking,1,13470,zero,core,naics624410,multiple_units,not_attending_school,bachelors_degree,renter,indo_european,"1 (Tract 3523, Middlesex, MA)","3523 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts
53199,3672819658069737370,"2 (Tract 3545, Middlesex, MA)","3545 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3547, Middlesex, MA)","3547 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,shop,home,16:39:00,16:47:51,8,0.5,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,mixed_use,retail,16570571434174825317,12931702326895237922,24,female,white_not_hispanic_or_latino,employed,remote,100193,worked_from_home,2,194820,zero,core,naics54,multiple_units,not_attending_school,bachelors_degree,renter,english,"2 (Tract 3545, Middlesex, MA)","3545 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3545, Middlesex, MA)","3545 (Middlesex, MA)","Middlesex County, MA",Massachusetts
81717,7244182255171682005,"2 (Tract 3521.02, Middlesex, MA)","3521.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3521.02, Middlesex, MA)","3521.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,maintenance,home,14:19:00,14:24:30,5,0.3,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,mixed_use,office,17125955976334550387,15021214337756190436,29,male,hispanic_or_latino_origin,employed,remote,24491,worked_from_home,3,316166,one,core,naics44_45,several_units,graduate,advanced_degree,renter,spanish,"2 (Tract 3521.02, Middlesex, MA)","3521.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3521.02, Middlesex, MA)","3521.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts
80220,11835693836628337415,"1 (Tract 3547, Middlesex, MA)","3547 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,auto_passenger,work,home,08:03:00,08:16:44,13,3.6,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,mixed_use,retail,16041461283498864540,12214575713030303505,29,male,white_not_hispanic_or_latino,employed,in_person,91208,private_auto,2,205219,two,core,naics44_45,several_units,not_attending_school,advanced_degree,renter,english,"1 (Tract 3547, Middlesex, MA)","3547 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts
65993,4022098746267992374,"1 (Tract 3528, Middlesex, MA)","3528 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3525, Middlesex, MA)","3525 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,eat,home,17:26:00,17:28:15,2,0.1,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,mixed_use,retail,10905377225250163082,13477622482880792969,26,male,white_not_hispanic_or_latino,employed,remote,347959,worked_from_home,3,437269,zero,core,naics51,several_units,not_attending_school,bachelors_degree,renter,english,"1 (Tract 3528, Middlesex, MA)","3528 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3528, Middlesex, MA)","3528 (Middlesex, MA)","Middlesex County, MA",Massachusetts
132968,16906414242201071533,"2 (Tract 3546.02, Middlesex, MA)","3546.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3546.01, Middlesex, MA)","3546.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,eat,home,21:10:00,21:28:32,18,1.0,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,retail,retail,8196093830158198145,12038040759580825073,48,female,white_not_hispanic_or_latino,employed,employed_not_working,108310,worked_from_home,5,289587,one,core,naics51,several_units,not_attending_school,bachelors_degree,renter,english,"2 (Tract 3546.02, Middlesex, MA)","3546.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3546.02, Middlesex, MA)","3546.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts
33091,3230216945243649639,"3 (Tract 3549.02, Middlesex, MA)","3549.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3547, Middlesex, MA)","3547 (Middlesex, MA)","Middlesex County, MA",Massachusetts,biking,shop,home,15:34:00,15:42:19,8,1.5,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,multi_family,retail,retail,17308840912091756000,15233625925379163468,20,male,black_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,0,other_travel_mode,5,32832,zero,core,not_working,multiple_units,not_attending_school,high_school,renter,other,"3 (Tract 3549.02, Middlesex, MA)","3549.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
75344,16046166731344036480,"1 (Tract 3531.01, Middlesex, MA)","3531.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"4 (Tract 3549.02, Middlesex, MA)","3549.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,private_auto,home,eat,20:13:00,20:25:59,12,4.0,unknown_vehicle_type,other_non_bev,,,,retail,retail,multi_family,multi_family,1105309032960037723,15249544016096993613,28,female,white_not_hispanic_or_latino,employed,in_person,65140,private_auto,3,173391,three_plus,core,naics61,several_units,not_attending_school,advanced_degree,renter,english,"4 (Tract 3549.02, Middlesex, MA)","3549.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3732, Middlesex, MA)","3732 (Middlesex, MA)","Middlesex County, MA",Massachusetts
126958,5501112494555620716,"2 (Tract 3526, Middlesex, MA)","3526 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3526, Middlesex, MA)","3526 (Middlesex, MA)","Middlesex County, MA",Massachusetts,private_auto,home,other_activity_type,14:10:00,14:12:26,2,0.5,unknown_vehicle_type,other_non_bev,,,,office,office,multi_family,multi_family,18102796196732209961,2969021696640755472,45,male,white_not_hispanic_or_latino,employed,remote,36480,worked_from_home,3,72961,two,core,naics56,multiple_units,not_attending_school,high_school,renter,indo_european,"2 (Tract 3526, Middlesex, MA)","3526 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3533, Middlesex, MA)","3533 (Middlesex, MA)","Middlesex County, MA",Massachusetts
74678,3713466316125840827,"1 (Tract 3530, Middlesex, MA)","3530 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3530, Middlesex, MA)","3530 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,eat,home,12:20:00,12:24:19,4,0.2,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,retail,retail,9549779060668252082,11869340627520347306,28,female,white_not_hispanic_or_latino,employed,in_person,76551,private_auto,2,136864,two,core,naics3399,multiple_units,not_attending_school,advanced_degree,renter,english,"1 (Tract 3530, Middlesex, MA)","3530 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 4153, Norfolk, MA)","4153 (Norfolk, MA)","Norfolk County, MA",Massachusetts
1260,4745241164144239933,"2 (Tract 3542, Middlesex, MA)","3542 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3540, Middlesex, MA)","3540 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,school,home,07:09:02,07:29:50,20,1.1,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,education,education,15108080194039359051,16012021689103550265,4,female,white_not_hispanic_or_latino,under_16,unemployed_under_16_not_in_labor_force,0,other_travel_mode,6,149343,one,core,not_working,several_units,kindergarten,k_12,renter,indo_european,"2 (Tract 3542, Middlesex, MA)","3542 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3540, Middlesex, MA)","3540 (Middlesex, MA)","Middlesex County, MA",Massachusetts
122411,8693214152112609043,"2 (Tract 3525, Middlesex, MA)","3525 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3523, Middlesex, MA)","3523 (Middlesex, MA)","Middlesex County, MA",Massachusetts,private_auto,other_activity_type,other_activity_type,19:53:00,19:56:49,3,0.9,unknown_vehicle_type,other_non_bev,,,,education,education,education,education,937886398596924224,12926902305892175847,42,female,white_not_hispanic_or_latino,employed,remote,136812,worked_from_home,3,421839,one,core,naics31_33,several_units,not_attending_school,advanced_degree,renter,indo_european,"1 (Tract 3528, Middlesex, MA)","3528 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 712.01, Suffolk, MA)","712.01 (Suffolk, MA)","Suffolk County, MA",Massachusetts
3442,326399735564720252,"2 (Tract 3547, Middlesex, MA)","3547 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3540, Middlesex, MA)","3540 (Middlesex, MA)","Middlesex County, MA",Massachusetts,auto_passenger,school,home,08:02:34,08:04:03,1,0.4,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,education,education,1054430287681497096,2798993773924790826,6,female,white_not_hispanic_or_latino,under_16,unemployed_under_16_not_in_labor_force,0,other_travel_mode,4,266519,one,core,not_working,several_units,school,k_12,owner,english,"2 (Tract 3547, Middlesex, MA)","3547 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3540, Middlesex, MA)","3540 (Middlesex, MA)","Middlesex County, MA",Massachusetts
140192,18439835606319246631,"1 (Tract 3594, Middlesex, MA)","3594 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3546.01, Middlesex, MA)","3546.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,biking,other_activity_type,home,06:30:00,06:51:06,21,3.8,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,mixed_use,industrial,5163414955351497205,3760798931506482716,54,female,black_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,10717,other_travel_mode,4,19609,zero,core,not_working,multiple_units,not_attending_school,some_college,renter,english,"1 (Tract 3594, Middlesex, MA)","3594 (Middlesex, MA)","Middlesex County, MA",Massachusetts,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
35290,9495411651430245187,"1 (Tract 3527, Middlesex, MA)","3527 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3528, Middlesex, MA)","3528 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,social,home,10:50:00,10:57:40,7,0.4,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,multi_family,multi_family,5796118218093790512,5893843369815549449,21,female,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,0,other_travel_mode,3,0,zero,core,not_working,several_units,graduate,bachelors_degree,renter,indo_european,"1 (Tract 3527, Middlesex, MA)","3527 (Middlesex, MA)","Middlesex County, MA",Massachusetts,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
100716,6949686645569889021,"1 (Tract 3528, Middlesex, MA)","3528 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3523, Middlesex, MA)","3523 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,home,shop,09:16:00,09:39:18,23,1.2,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,mixed_use,multi_family,6167537390470786661,3682743307350199413,34,female,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,0,other_travel_mode,2,63956,zero,core,not_working,multiple_units,graduate,advanced_degree,renter,indo_european,"2 (Tract 3523, Middlesex, MA)","3523 (Middlesex, MA)","Middlesex County, MA",Massachusetts,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
